Time,Channel A,Channel B
(s),(V),(V)

1.86704000,0.14999850,0.41743220
1.87037400,0.17645800,0.44410540
1.87370800,0.16763820,0.42631310
1.87704200,0.16763820,0.43519400
1.88037600,0.14117860,0.39963990
1.88371000,0.13232830,0.39963990
1.88704400,0.14117860,0.40852080
1.89037800,0.14999850,0.42631310
1.89371200,0.15881830,0.43519400
1.89704600,0.14999850,0.42631310
1.90038000,0.13232830,0.39963990
1.90371400,0.14117860,0.42631310
1.90704800,0.12350840,0.40852080
1.91038200,0.14117860,0.41743220
1.91371600,0.14117860,0.41743220
1.91705000,0.13232830,0.42631310
1.92038400,0.14117860,0.43519400
1.92371800,0.12350840,0.39963990
1.92705200,0.14117860,0.43519400
1.93038600,0.13232830,0.43519400
1.93372000,0.14117860,0.43519400
1.93705400,0.12350840,0.42631310
1.94038800,0.10586870,0.40852080
1.94372200,0.10586870,0.40852080
1.94705600,0.09704886,0.39963990
1.95039000,0.11468860,0.42631310
1.95372400,0.11468860,0.42631310
1.95705800,0.14117860,0.45298620
1.96039200,0.08822901,0.39963990
1.96372600,0.08822901,0.40852080
1.96706000,0.08822901,0.41743220
1.97039400,0.09704886,0.41743220
1.97372800,0.09704886,0.41743220
1.97706200,0.07940916,0.40852080
1.98039600,0.09704886,0.42631310
1.98373000,0.07058931,0.40852080
1.98706400,0.08822901,0.41743220
1.99039800,0.07058931,0.40852080
1.99373200,0.07940916,0.41743220
1.99706600,0.06173895,0.40852080
2.00040000,0.06173895,0.39963990
2.00373400,0.06173895,0.41743220
2.00706800,0.03527940,0.39075900
2.01040200,0.06173895,0.43519400
2.01373600,0.04409925,0.41743220
2.01707000,0.05291910,0.43519400
2.02040400,0.02645955,0.41743220
2.02373800,0.02645955,0.41743220
2.02707200,0.01763970,0.41743220
2.03040600,0.03527940,0.42631310
2.03374000,0.01763970,0.40852080
2.03707400,0.00881985,0.40852080
2.04040801,0.00000000,0.39963990
2.04374201,-0.00881985,0.39963990
2.04707601,0.00000000,0.40852080
2.05041001,0.00000000,0.41743220
2.05374401,0.00000000,0.40852080
2.05707801,-0.01763970,0.41743220
2.06041201,-0.01763970,0.39963990
2.06374601,-0.02645955,0.39963990
2.06708001,-0.03527940,0.39963990
2.07041401,-0.02645955,0.39963990
2.07374801,-0.01763970,0.42631310
2.07708201,-0.01763970,0.41743220
2.08041601,-0.03527940,0.41743220
2.08375001,-0.04409925,0.39963990
2.08708401,-0.06173895,0.38184760
2.09041801,-0.02645955,0.43519400
2.09375201,-0.03527940,0.42631310
2.09708601,-0.02645955,0.43519400
2.10042001,-0.05291910,0.39963990
2.10375401,-0.06173895,0.39963990
2.10708801,-0.05291910,0.41743220
2.11042201,-0.05291910,0.41743220
2.11375601,-0.03527940,0.42631310
2.11709001,-0.05291910,0.43519400
2.12042401,-0.07940916,0.39963990
2.12375801,-0.07058931,0.40852080
2.12709201,-0.05291910,0.43519400
2.13042601,-0.07940916,0.39963990
2.13376001,-0.06173895,0.42631310
2.13709401,-0.08822901,0.39963990
2.14042801,-0.07940916,0.40852080
2.14376201,-0.10586870,0.39075900
2.14709601,-0.10586870,0.38184760
2.15043001,-0.07940916,0.42631310
2.15376401,-0.08822901,0.41743220
2.15709801,-0.08822901,0.40852080
2.16043201,-0.10586870,0.40852080
2.16376601,-0.12350840,0.39075900
2.16710001,-0.12350840,0.39075900
2.17043401,-0.10586870,0.41743220
2.17376801,-0.10586870,0.41743220
2.17710201,-0.10586870,0.41743220
2.18043601,-0.14117860,0.39075900
2.18377001,-0.12350840,0.40852080
2.18710401,-0.11468860,0.41743220
2.19043801,-0.12350840,0.41743220
2.19377201,-0.11468860,0.42631310
2.19710601,-0.13232830,0.41743220
2.20044001,-0.14117860,0.39963990
2.20377401,-0.15881830,0.39075900
2.20710801,-0.14999850,0.40852080
2.21044201,-0.14117860,0.42631310
2.21377601,-0.14999850,0.40852080
2.21711001,-0.14999850,0.41743220
2.22044401,-0.14999850,0.41743220
2.22377801,-0.16763820,0.40852080
2.22711201,-0.18527790,0.38184760
2.23044601,-0.16763820,0.41743220
2.23378001,-0.16763820,0.42631310
2.23711401,-0.18527790,0.39963990
2.24044801,-0.19409770,0.39963990
2.24378201,-0.21176790,0.38184760
2.24711601,-0.21176790,0.39075900
2.25045001,-0.17645800,0.41743220
2.25378401,-0.17645800,0.42631310
2.25711801,-0.19409770,0.39963990
2.26045201,-0.21176790,0.39075900
2.26378601,-0.19409770,0.40852080
2.26712001,-0.20291760,0.39963990
2.27045401,-0.19409770,0.42631310
2.27378801,-0.19409770,0.41743220
2.27712201,-0.22058780,0.39075900
2.28045601,-0.21176790,0.41743220
2.28379001,-0.22058780,0.39963990
2.28712401,-0.23822750,0.39075900
2.29045801,-0.21176790,0.42631310
2.29379201,-0.21176790,0.41743220
2.29712601,-0.24704730,0.39075900
2.30046001,-0.22940760,0.41743220
2.30379401,-0.24704730,0.39963990
2.30712801,-0.25586720,0.39075900
2.31046201,-0.22940760,0.42631310
2.31379601,-0.22940760,0.41743220
2.31713001,-0.24704730,0.40852080
2.32046401,-0.24704730,0.40852080
2.32379801,-0.24704730,0.40852080
2.32713201,-0.25586720,0.39075900
2.33046601,-0.23822750,0.42631310
2.33380001,-0.24704730,0.41743220
2.33713401,-0.25586720,0.40852080
2.34046801,-0.26468700,0.39963990
2.34380201,-0.27350690,0.39075900
2.34713601,-0.24704730,0.41743220
2.35047001,-0.26468700,0.40852080
2.35380401,-0.25586720,0.41743220
2.35713801,-0.25586720,0.42631310
2.36047201,-0.28235720,0.40852080
2.36380601,-0.28235720,0.40852080
2.36714001,-0.29117710,0.40852080
2.37047401,-0.29117710,0.39963990
2.37380801,-0.28235720,0.41743220
2.37714201,-0.29117710,0.41743220
2.38047601,-0.30881680,0.39963990
2.38381001,-0.31763660,0.39963990
2.38714401,-0.31763660,0.39963990
2.39047801,-0.29999690,0.41743220
2.39381201,-0.29999690,0.42631310
2.39714601,-0.29999690,0.42631310
2.40048001,-0.32645650,0.39963990
2.40381401,-0.32645650,0.39963990
2.40714801,-0.31763660,0.42631310
2.41048201,-0.31763660,0.41743220
2.41381601,-0.31763660,0.42631310
2.41715001,-0.33527630,0.40852080
2.42048401,-0.33527630,0.39963990
2.42381801,-0.34409620,0.40852080
2.42715201,-0.32645650,0.42631310
2.43048601,-0.32645650,0.42631310
2.43382001,-0.32645650,0.42631310
2.43715401,-0.35294650,0.39963990
2.44048801,-0.34409620,0.40852080
2.44382201,-0.36176640,0.39963990
2.44715601,-0.36176640,0.39963990
2.45049001,-0.33527630,0.42631310
2.45382401,-0.33527630,0.42631310
2.45715801,-0.35294650,0.41743220
2.46049201,-0.36176640,0.40852080
2.46382601,-0.37940610,0.39075900
2.46716001,-0.35294650,0.41743220
2.47049401,-0.34409620,0.43519400
2.47382801,-0.33527630,0.43519400
2.47716201,-0.35294650,0.43519400
2.48049601,-0.37058620,0.39963990
2.48383001,-0.37058620,0.40852080
2.48716401,-0.34409620,0.44410540
2.49049801,-0.35294650,0.43519400
2.49383201,-0.34409620,0.44410540
2.49716601,-0.35294650,0.44410540
2.50050001,-0.36176640,0.42631310
2.50383401,-0.37058620,0.42631310
2.50716801,-0.36176640,0.43519400
2.51050201,-0.36176640,0.43519400
2.51383601,-0.36176640,0.43519400
2.51717001,-0.36176640,0.43519400
2.52050401,-0.37058620,0.43519400
2.52383801,-0.38822600,0.40852080
2.52717201,-0.37058620,0.43519400
2.53050601,-0.37058620,0.43519400
2.53384001,-0.35294650,0.45298620
2.53717401,-0.36176640,0.44410540
2.54050801,-0.38822600,0.42631310
2.54384201,-0.37940610,0.43519400
2.54717601,-0.35294650,0.46189760
2.55051001,-0.35294650,0.46189760
2.55384401,-0.36176640,0.45298620
2.55717801,-0.35294650,0.46189760
2.56051201,-0.38822600,0.43519400
2.56384601,-0.37940610,0.42631310
2.56718001,-0.35294650,0.46189760
2.57051401,-0.35294650,0.45298620
2.57384801,-0.35294650,0.47077850
2.57718201,-0.35294650,0.47077850
2.58051601,-0.37058620,0.45298620
2.58385001,-0.37058620,0.45298620
2.58718401,-0.36176640,0.46189760
2.59051801,-0.37058620,0.45298620
2.59385201,-0.36176640,0.46189760
2.59718601,-0.36176640,0.45298620
2.60052001,-0.37058620,0.46189760
2.60385401,-0.37940610,0.43519400
2.60718801,-0.37058620,0.44410540
2.61052201,-0.36176640,0.46189760
2.61385601,-0.35294650,0.46189760
2.61719001,-0.36176640,0.46189760
2.62052401,-0.37058620,0.45298620
2.62385801,-0.37058620,0.44410540
2.62719201,-0.34409620,0.47965940
2.63052601,-0.35294650,0.46189760
2.63386001,-0.33527630,0.48857080
2.63719401,-0.34409620,0.47077850
2.64052801,-0.37058620,0.44410540
2.64386201,-0.35294650,0.47077850
2.64719601,-0.35294650,0.46189760
2.65053001,-0.34409620,0.47965940
2.65386401,-0.36176640,0.46189760
2.65719801,-0.36176640,0.46189760
2.66053201,-0.36176640,0.46189760
2.66386601,-0.37058620,0.43519400
2.66720001,-0.37058620,0.44410540
2.67053401,-0.36176640,0.45298620
2.67386801,-0.34409620,0.47077850
2.67720201,-0.36176640,0.45298620
2.68053601,-0.36176640,0.45298620
2.68387001,-0.35294650,0.46189760
2.68720401,-0.33527630,0.47077850
2.69053801,-0.35294650,0.46189760
2.69387201,-0.32645650,0.47965940
2.69720601,-0.32645650,0.48857080
2.70054001,-0.36176640,0.44410540
2.70387401,-0.34409620,0.47077850
2.70720801,-0.34409620,0.47077850
2.71054201,-0.33527630,0.47965940
2.71387601,-0.33527630,0.47965940
2.71721001,-0.33527630,0.47077850
2.72054401,-0.35294650,0.46189760
2.72387801,-0.34409620,0.46189760
2.72721201,-0.33527630,0.47965940
2.73054601,-0.32645650,0.47965940
2.73388001,-0.34409620,0.45298620
2.73721401,-0.32645650,0.47965940
2.74054801,-0.35294650,0.45298620
2.74388201,-0.37058620,0.42631310
2.74721601,-0.29999690,0.49745170
2.75055001,-0.31763660,0.47965940
2.75388401,-0.31763660,0.47965940
2.75721801,-0.30881680,0.48857080
2.76055201,-0.32645650,0.46189760
2.76388601,-0.31763660,0.47077850
2.76722001,-0.30881680,0.47965940
2.77055401,-0.30881680,0.47077850
2.77388801,-0.29999690,0.47965940
2.77722201,-0.29999690,0.47965940
2.78055601,-0.31763660,0.47077850
2.78389001,-0.31763660,0.45298620
2.78722401,-0.29117710,0.47965940
2.79055801,-0.29117710,0.47077850
2.79389201,-0.27350690,0.48857080
2.79722601,-0.30881680,0.45298620
2.80056001,-0.29117710,0.46189760
2.80389401,-0.29999690,0.45298620
2.80722801,-0.29117710,0.46189760
2.81056201,-0.26468700,0.47965940
2.81389601,-0.25586720,0.47965940
2.81723001,-0.26468700,0.47077850
2.82056401,-0.27350690,0.46189760
2.82389801,-0.27350690,0.45298620
2.82723201,-0.25586720,0.47077850
2.83056601,-0.23822750,0.48857080
2.83390001,-0.24704730,0.47965940
2.83723401,-0.24704730,0.47965940
2.84056801,-0.24704730,0.47077850
2.84390201,-0.25586720,0.46189760
2.84723601,-0.22058780,0.49745170
2.85057001,-0.23822750,0.47077850
2.85390401,-0.22940760,0.47965940
2.85723801,-0.23822750,0.47077850
2.86057201,-0.23822750,0.47077850
2.86390601,-0.25586720,0.45298620
2.86724001,-0.22940760,0.47077850
2.87057401,-0.21176790,0.48857080
2.87390801,-0.21176790,0.48857080
2.87724201,-0.22058780,0.47077850
2.88057601,-0.22940760,0.47077850
2.88391001,-0.22940760,0.46189760
2.88724401,-0.24704730,0.44410540
2.89057801,-0.21176790,0.47965940
2.89391201,-0.18527790,0.49745170
2.89724601,-0.22058780,0.46189760
2.90058001,-0.22058780,0.46189760
2.90391401,-0.19409770,0.47965940
2.90724801,-0.19409770,0.47965940
2.91058201,-0.17645800,0.48857080
2.91391601,-0.16763820,0.49745170
2.91725001,-0.18527790,0.48857080
2.92058401,-0.19409770,0.47077850
2.92391801,-0.18527790,0.47965940
2.92725201,-0.15881830,0.49745170
2.93058601,-0.15881830,0.49745170
2.93392001,-0.16763820,0.47965940
2.93725401,-0.18527790,0.45298620
2.94058801,-0.17645800,0.47077850
2.94392201,-0.17645800,0.46189760
2.94725601,-0.14999850,0.47965940
2.95059001,-0.14999850,0.47965940
2.95392401,-0.12350840,0.50636310
2.95725801,-0.14117860,0.48857080
2.96059201,-0.14117860,0.47965940
2.96392601,-0.15881830,0.46189760
2.96726001,-0.12350840,0.48857080
2.97059401,-0.12350840,0.48857080
2.97392801,-0.09704886,0.50636310
2.97726201,-0.14117860,0.47077850
2.98059601,-0.13232830,0.47077850
2.98393001,-0.13232830,0.47077850
2.98726401,-0.12350840,0.47077850
2.99059801,-0.10586870,0.48857080
