Time,Channel A,Channel B
(s),(V),(V)

7.33369975,-0.48527480,0.25736260
7.34703375,-0.44117560,0.29291670
7.36036775,-0.44999540,0.26624350
7.37370175,-0.42353590,0.27512440
7.38703575,-0.38822600,0.29291670
7.40036975,-0.39704580,0.27512440
7.41370375,-0.38822600,0.27512440
7.42703775,-0.36176640,0.28403580
7.44037175,-0.35294650,0.26624350
7.45370575,-0.34409620,0.27512440
7.46703975,-0.29999690,0.29291670
7.48037375,-0.31763660,0.26624350
7.49370775,-0.29999690,0.26624350
7.50704175,-0.26468700,0.29291670
7.52037575,-0.26468700,0.27512440
7.53370975,-0.24704730,0.30182810
7.54704375,-0.21176790,0.34629350
7.56037775,-0.21176790,0.35517440
7.57371175,-0.20291760,0.33738210
7.58704574,-0.19409770,0.34629350
7.60037974,-0.18527790,0.35517440
7.61371374,-0.17645800,0.33738210
7.62704774,-0.14117860,0.36405530
7.64038174,-0.12350840,0.33738210
7.65371574,-0.08822901,0.34629350
7.66704974,-0.04409925,0.38184760
7.68038374,-0.04409925,0.36405530
7.69371774,-0.04409925,0.33738210
7.70705174,-0.00881985,0.36405530
7.72038574,-0.00881985,0.35517440
7.73371974,-0.00881985,0.33738210
7.74705374,0.01763970,0.36405530
7.76038774,0.01763970,0.34629350
7.77372174,0.02645955,0.35517440
7.78705574,0.07058931,0.38184760
7.80038974,0.04409925,0.34629350
7.81372374,0.07058931,0.35517440
7.82705774,0.08822901,0.36405530
7.84039174,0.08822901,0.35517440
7.85372574,0.10586870,0.35517440
7.86705974,0.12350840,0.36405530
7.88039374,0.12350840,0.36405530
7.89372773,0.12350840,0.35517440
7.90706173,0.14117860,0.37296670
7.92039573,0.14117860,0.36405530
7.93372973,0.14999850,0.36405530
7.94706373,0.16763820,0.38184760
7.96039773,0.17645800,0.38184760
7.97373173,0.16763820,0.36405530
7.98706573,0.18527790,0.38184760
8.00039973,0.16763820,0.36405530
8.01373373,0.18527790,0.38184760
8.02706773,0.19409770,0.39075900
8.04040173,0.20291760,0.39963990
8.05373573,0.19409770,0.38184760
8.06706973,0.21176790,0.40852080
8.08040373,0.21176790,0.40852080
8.09373773,0.20291760,0.39963990
8.10707173,0.21176790,0.40852080
8.12040573,0.20291760,0.40852080
8.13373973,0.19409770,0.39963990
8.14707373,0.22940760,0.43519400
8.16040773,0.19409770,0.39963990
8.17374173,0.17645800,0.39963990
8.18707572,0.19409770,0.42631310
8.20040972,0.17645800,0.40852080
8.21374372,0.15881830,0.39963990
8.22707772,0.15881830,0.41743220
8.24041172,0.14117860,0.40852080
8.25374572,0.14117860,0.41743220
8.26707972,0.14117860,0.42631310
8.28041372,0.14117860,0.42631310
8.29374772,0.12350840,0.42631310
8.30708172,0.11468860,0.43519400
8.32041572,0.12350840,0.43519400
8.33374972,0.08822901,0.41743220
